            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
           11           2      0.3333      0.0067   1370.2705    703.0000     47.1551
           11           3      0.3333      0.0133   1360.3425    703.0000     46.6553
           11           4      0.3333      0.0200   1350.9434    703.0000     46.1942
           11           5      0.3333      0.0267   1342.1325    703.0000     45.7729
           11           6      0.3333      0.0333   1333.9671    703.0000     45.3918
           11           7      0.3333      0.0400   1326.5016    703.0000     45.0515
           11           8      0.3333      0.0467   1319.7867    703.0000     44.7519
           11           9      0.3333      0.0533   1313.8689    703.0000     44.4932
           11          10      0.3333      0.0600   1308.7896    703.0000     44.2750
           11          11      0.3333      0.0667   1304.5843    703.0000     44.0971
           11          12      0.3333      0.0733   1301.2828    703.0000     43.9592
           11          13      0.3333      0.0800   1298.9082    703.0000     43.8609
           11          14      0.3333      0.0867   1297.4767    703.0000     43.8021
           11          15      0.3333      0.0933   1296.9977    703.0000     43.7825
           11          16      0.3333      0.1000   1297.4733    703.0000     43.8020
           11          17      0.3333      0.1067   1298.8988    703.0000     43.8605
           11          18      0.3333      0.1133   1301.2621    703.0000     43.9583
           11          19      0.3333      0.1200   1304.5444    703.0000     44.0954
           11          20      0.3333      0.1267   1308.7205    703.0000     44.2720
           11          21      0.3333      0.1333   1313.7587    703.0000     44.4884
           11          22      0.3333      0.1400   1319.6216    703.0000     44.7447
           11          23      0.3333      0.1467   1326.2666    703.0000     45.0409
           11          24      0.3333      0.1533   1333.6466    703.0000     45.3771
           11          25      0.3333      0.1600   1341.7101    703.0000     45.7529
           11          26      0.3333      0.1667   1350.4029    703.0000     46.1681
           11          27      0.3333      0.1733   1359.6678    703.0000     46.6218
           11          28      0.3333      0.1800   1369.4463    703.0000     47.1131
           11          29      0.3333      0.1867   1379.6786    703.0000     47.6407
           11          30      0.3333      0.1933   1390.3050    703.0000     48.2032
           11          31      0.3333      0.2000   1401.2663    703.0000     48.7985
           12           1      0.3667      0.0000   1377.9460    703.0000     47.5504
           12           2      0.3667      0.0067   1367.3324    703.0000     47.0058
           12           3      0.3667      0.0133   1357.1957    703.0000     46.4996
           12           4      0.3667      0.0200   1347.5980    703.0000     46.0330
           12           5      0.3667      0.0267   1338.6002    703.0000     45.6069
           12           6      0.3667      0.0333   1330.2613    703.0000     45.2219
           12           7      0.3667      0.0400   1322.6369    703.0000     44.8783
           12           8      0.3667      0.0467   1315.7793    703.0000     44.5762
           12           9      0.3667      0.0533   1309.7361    703.0000     44.3154
           12          10      0.3667      0.0600   1304.5496    703.0000     44.0956
           12          11      0.3667      0.0667   1300.2565    703.0000     43.9166
           12          12      0.3667      0.0733   1296.8872    703.0000     43.7780
           12          13      0.3667      0.0800   1294.4652    703.0000     43.6793
           12          14      0.3667      0.0867   1293.0074    703.0000     43.6203
           12          15      0.3667      0.0933   1292.5231    703.0000     43.6008
           12          16      0.3667      0.1000   1293.0145    703.0000     43.6206
           12          17      0.3667      0.1067   1294.4767    703.0000     43.6797
           12          18      0.3667      0.1133   1296.8971    703.0000     43.7784
           12          19      0.3667      0.1200   1300.2567    703.0000     43.9166
           12          20      0.3667      0.1267   1304.5291    703.0000     44.0948
           12          21      0.3667      0.1333   1309.6820    703.0000     44.3131
           12          22      0.3667      0.1400   1315.6770    703.0000     44.5717
           12          23      0.3667      0.1467   1322.4703    703.0000     44.8709
           12          24      0.3667      0.1533   1330.0133    703.0000     45.2106
           12          25      0.3667      0.1600   1338.2534    703.0000     45.5907
           12          26      0.3667      0.1667   1347.1346    703.0000     46.0108
           12          27      0.3667      0.1733   1356.5985    703.0000     46.4702
           12          28      0.3667      0.1800   1366.5847    703.0000     46.9680
           12          29      0.3667      0.1867   1377.0321    703.0000     47.5030
           12          30      0.3667      0.1933   1387.8793    703.0000     48.0735
           12          31      0.3667      0.2000   1399.0657    703.0000     48.6778
           13           1      0.4000      0.0000   1376.0125    703.0000     47.4501
           13           2      0.4000      0.0067   1365.2445    703.0000     46.9004
           13           3      0.4000      0.0133   1354.9595    703.0000     46.3898
           13           4      0.4000      0.0200   1345.2208    703.0000     45.9194
           13           5      0.4000      0.0267   1336.0904    703.0000     45.4900
           13           6      0.4000      0.0333   1327.6284    703.0000     45.1024
           13           7      0.4000      0.0400   1319.8914    703.0000     44.7566
           13           8      0.4000      0.0467   1312.9327    703.0000     44.4527
           13           9      0.4000      0.0533   1306.8006    703.0000     44.1905
           13          10      0.4000      0.0600   1301.5383    703.0000     43.9698
           13          11      0.4000      0.0667   1297.1831    703.0000     43.7901
           13          12      0.4000      0.0733   1293.7659    703.0000     43.6509
           13          13      0.4000      0.0800   1291.3106    703.0000     43.5520
           13          14      0.4000      0.0867   1289.8342    703.0000     43.4929
           13          15      0.4000      0.0933   1289.3464    703.0000     43.4735
           13          16      0.4000      0.1000   1289.8492    703.0000     43.4935
           13          17      0.4000      0.1067   1291.3375    703.0000     43.5531
           13          18      0.4000      0.1133   1293.7987    703.0000     43.6523
           13          19      0.4000      0.1200   1297.2130    703.0000     43.7913
           13          20      0.4000      0.1267   1301.5539    703.0000     43.9704
           13          21      0.4000      0.1333   1306.7884    703.0000     44.1900
           13          22      0.4000      0.1400   1312.8771    703.0000     44.4503
           13          23      0.4000      0.1467   1319.7756    703.0000     44.7514
           13          24      0.4000      0.1533   1327.4344    703.0000     45.0936
           13          25      0.4000      0.1600   1335.7998    703.0000     45.4766
           13          26      0.4000      0.1667   1344.8149    703.0000     45.9000
           13          27      0.4000      0.1733   1354.4199    703.0000     46.3634
           13          28      0.4000      0.1800   1364.5537    703.0000     46.8657
