            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            3          49      0.0167      0.0800   1361.1833    703.0000     46.6971
            3          50      0.0167      0.0817   1360.9052    703.0000     46.6833
            3          51      0.0167      0.0833   1360.6639    703.0000     46.6713
            3          52      0.0167      0.0850   1360.4596    703.0000     46.6611
            3          53      0.0167      0.0867   1360.2921    703.0000     46.6528
            3          54      0.0167      0.0883   1360.1615    703.0000     46.6463
            3          55      0.0167      0.0900   1360.0677    703.0000     46.6416
            3          56      0.0167      0.0917   1360.0107    703.0000     46.6388
            3          57      0.0167      0.0933   1359.9905    703.0000     46.6378
            3          58      0.0167      0.0950   1360.0070    703.0000     46.6386
            3          59      0.0167      0.0967   1360.0602    703.0000     46.6413
            3          60      0.0167      0.0983   1360.1500    703.0000     46.6457
            3          61      0.0167      0.1000   1360.2764    703.0000     46.6520
            3          62      0.0167      0.1017   1360.4394    703.0000     46.6601
            3          63      0.0167      0.1033   1360.6388    703.0000     46.6700
            3          64      0.0167      0.1050   1360.8745    703.0000     46.6817
            3          65      0.0167      0.1067   1361.1467    703.0000     46.6953
            3          66      0.0167      0.1083   1361.4550    703.0000     46.7106
            3          67      0.0167      0.1100   1361.7996    703.0000     46.7278
            3          68      0.0167      0.1117   1362.1803    703.0000     46.7468
            3          69      0.0167      0.1133   1362.5969    703.0000     46.7676
            3          70      0.0167      0.1150   1363.0495    703.0000     46.7903
            3          71      0.0167      0.1167   1363.5380    703.0000     46.8147
            3          72      0.0167      0.1183   1364.0622    703.0000     46.8410
            3          73      0.0167      0.1200   1364.6220    703.0000     46.8691
            3          74      0.0167      0.1217   1365.2173    703.0000     46.8991
            3          75      0.0167      0.1233   1365.8481    703.0000     46.9308
            3          76      0.0167      0.1250   1366.5143    703.0000     46.9645
            3          77      0.0167      0.1267   1367.2156    703.0000     46.9999
            3          78      0.0167      0.1283   1367.9520    703.0000     47.0372
            3          79      0.0167      0.1300   1368.7234    703.0000     47.0764
            3          80      0.0167      0.1317   1369.5296    703.0000     47.1173
            3          81      0.0167      0.1333   1370.3705    703.0000     47.1602
            3          82      0.0167      0.1350   1371.2460    703.0000     47.2049
            3          83      0.0167      0.1367   1372.1559    703.0000     47.2515
            3          84      0.0167      0.1383   1373.1001    703.0000     47.2999
            3          85      0.0167      0.1400   1374.0784    703.0000     47.3503
            3          86      0.0167      0.1417   1375.0907    703.0000     47.4025
            3          87      0.0167      0.1433   1376.1368    703.0000     47.4566
            3          88      0.0167      0.1450   1377.2165    703.0000     47.5125
            3          89      0.0167      0.1467   1378.3297    703.0000     47.5704
            3          90      0.0167      0.1483   1379.4762    703.0000     47.6302
            3          91      0.0167      0.1500   1380.6558    703.0000     47.6919
            3          92      0.0167      0.1517   1381.8683    703.0000     47.7554
            3          93      0.0167      0.1533   1383.1136    703.0000     47.8209
            3          94      0.0167      0.1550   1384.3913    703.0000     47.8884
            3          95      0.0167      0.1567   1385.7013    703.0000     47.9577
            3          96      0.0167      0.1583   1387.0434    703.0000     48.0290
